,review_id,date,rating,text,num_likes,Vader_score,Vader_neg,Vader_neu,Vader_pos,TextBlob_sub,Flair_sent,Flair_conf
0,502577890,01/10/2013,4.0,"I was given Clarkson's three-book pack a couple of Christmases ago, and this is the only one of the trio I finished. Clarkson is not an especially strong writer, his all-flash, no-substance writing style becoming grating after a while... except here, where it's softened by the genuine love Jeremy has for his subject. The grown man's engineering nous writes in locked step with his childlike sense of wonder, and you can't help smiling to yourself and thinking, ""Yeah... that's right!"" as he describes your favourite machines. Pick it up for a domestic flight and you'll barely feel the plane touch down at the other end, and you'll wander through the terminal basking in the warm glow of human accomplishment.",4,-0.3069,0.076,0.875,0.049,0.4909951159951158,POSITIVE,0.9775
1,1061460370,09/22/2014,4.0,"A mix of science, technology, history, and British humour? Count me in!",4,0.5255,0.0,0.747,0.253,0.0,POSITIVE,0.9997
2,68305281,08/21/2009,3.0,"Clarkson does something important with ideas. He throws them together, blends them and makes sure someone is being offended. I like him.Here he argues that in a fight between the Enterprise, Stingray, Thunderbird 2 and the Millennium Falcon, the Falcon would win. Well this is important stuff and we need get to the bottom of it.",2,0.7269,0.11,0.672,0.218,0.8222222222222222,POSITIVE,0.9999
3,3294786034,04/22/2020,3.0,"I never thought in a million years I would enjoy this book, but I truly liked learning more of all the history behind hoover dam, Rolls Royce and the AK 47. I love Jeremy's warped sense of humor.",0,0.9517,0.0,0.622,0.378,0.62,POSITIVE,0.9952
4,2629355512,12/18/2018,3.0,"Starts off good and very funny, but eventually gets rather boring. Probably better to read one chapter at a time than read the whole book in a day...",0,0.6055,0.09,0.67,0.24,0.7,NEGATIVE,0.9993
5,41269459,12/30/2008,4.0,"I like Clarkson. You may not. If you do, you've probably read it already. If you don't, there's no way you'll even pick it up - not with his increasingly lumpy face on the jacket. Read it and stick in your own random pauses. Think of him as Pinter for petrolheads. He picks machines which he believes have something special about them and writes about each of them for a few pages. He has an enthusiasm for engineering but little evident knowledge. It doesn't matter. The enthusiasm wins you over and you can pick up the details elsewhere. ",0,0.9298,0.011,0.838,0.151,0.4459183673469388,NEGATIVE,0.9992
6,2661178959,02/21/2019,3.0,"Can a machine have a soul? While this was definitely a line in Terminator 2, it is also a question that, as far as Jeremy Clarkson is concerned, can be answered with an unequivocal yes.In this book, Clarkson tells us the history, psychology and aesthetics of all sorts of machines which according to him have souls; from submarines to old fords, from the hoover dam to the space shuttle, he covers them all in his trademark irreverent and inimitable style.A must read for fans of the quintessential Clarkson and his shenanigans. ",0,0.4019,0.0,0.97,0.03,0.5666666666666667,POSITIVE,0.9998
7,3607710538,10/22/2020,3.0,"A fun little read from the Jeremy Clarkson of Top Gear fame. In this book Clarkson gives a subjective, somewhat self indulgent treatise on certain machines through history that he feels have “soul”. His choices range from steam ships to the space shuttle and often include choices which he admits have many flaws, but it is often those flaws which add to their unique character. Includes a lot of interesting historical factoids.",0,0.8481,0.0,0.838,0.162,0.4714285714285714,POSITIVE,0.9952
8,3134136381,01/10/2020,5.0,"I was given this book by my dad last year, at the time I was obsessed with the grand tour and was excited by the thought of Jeremy Clarkson having a book. It was one of the most interesting reads ever and I enjoyed the book entirely. His facts and other information were exceptional. I recommend it for car and other machine lovers.",0,0.9422,0.024,0.726,0.25,0.6265151515151515,POSITIVE,0.9966
9,4506179584,01/26/2022,4.0,"While you cannot expected high literature from this book, it is a joy to read. I was assigned to read this for my studies, and I couldn't have chosen a better book. It is witty, offensive (in a Jezza sort of manner) and it makes you think about the machines that he writes about in a way haven't done before. I highly recommend this book, if you are interested in some light-hearted reading.",0,0.5976,0.071,0.806,0.123,0.585,POSITIVE,0.9985
10,4436817496,02/06/2022,5.0,I really liked this book. I haven’t heard of most of the machines mentioned on the book but I found it interesting to read about it fro Jeremy’s perspective. I enjoyed it too because his usual wit came out in some of them. It definitely felt like he was talking about the machines. I love his humour and his not caring about what anyone else thinks of him.,0,0.976,0.04,0.645,0.314,0.55,POSITIVE,0.9972
11,2234257863,12/31/2017,5.0,"I may not agree with some of his choices, like the Alfa Romeo 166, but god this man gave me an appreciation of the beauty and pluck of machines, and ultimately, how their flaws or quirks reflect on the human soul. This is the last book I will read this year. And I am glad that it is.",0,0.9552,0.023,0.714,0.263,0.5416666666666667,POSITIVE,0.9995
12,3551484052,09/16/2020,,"A diversion from just cars and an interesting read, from the turn of the century cross atlantic liners to modern fighter jets, I learned a lot from this I didn't know. Easy reading and very entertaining. It's actually very well researched",0,0.7565,0.054,0.722,0.223,0.4738888888888888,POSITIVE,0.9968
13,3652735254,11/19/2020,5.0,"For someone who shares no passion whatsoever for the machinery, but also someone who is interested in mostly everything, I found this book extremely fun and involving. Plus, I also learned a thing or two and that's always good :)",0,0.9601,0.031,0.583,0.386,0.5599999999999999,POSITIVE,0.9998
14,1900270618,02/20/2017,2.0,"HmmmmNice photos, one or two interesting subjects but pretty same all through the book. It's on it's way to the charity shop.",0,0.8705,0.0,0.659,0.341,0.5416666666666666,NEGATIVE,0.9996
15,2050250850,07/10/2017,3.0,"A run down of some marvelous machines, what they accomplished and how they came to be.",0,0.7783,0.0,0.657,0.343,0.5962962962962963,NEGATIVE,0.9994
16,2055258038,07/17/2017,4.0,Excellent book about some of the world's major mechanical achievements,0,0.5719,0.0,0.709,0.291,0.75,POSITIVE,0.9708
17,2156559074,10/17/2017,3.0,"The man made me fall in love with an array of machines, and renewed my love for the Concorde and the Blackbird. I enjoyed reading this one.",0,0.9136,0.0,0.663,0.337,0.6333333333333333,POSITIVE,0.9994
18,2290015997,02/09/2018,3.0,"Ideal bedside read, and I learned a lot. He writes well, albeit in an opinionated way.",0,0.6705,0.0,0.686,0.314,1.0,POSITIVE,0.9894
19,2317604682,03/25/2018,4.0,An entertaining history book on few of the greatest machines ever built!!,0,0.8264,0.0,0.565,0.435,0.6,POSITIVE,0.9977
20,2471291847,07/26/2018,5.0,"For a guy like me who doesn't have a ton of mechanical knowledge, this book was really interesting, and hilarious too.",0,0.8155,0.0,0.654,0.346,0.75,POSITIVE,0.9976
21,2499099826,08/23/2018,4.0,"Great read but could be longer. I’d love to read about Jeremy Clarkson’s views on: the Hughes Glomar Explorer, the Spruce Goose, off-shore drilling rigs and other great machines.",0,0.9432,0.0,0.65,0.35,0.61875,POSITIVE,0.9549
22,2664568106,01/08/2019,3.0,Great collection of some articles JC has done. Non fiction but still written with his distinctive voice and humour. Informative and interesting as well as funny.,0,0.9497,0.0,0.556,0.444,0.75,POSITIVE,0.9849
23,2778382956,05/05/2019,4.0,"Easy to read, entertaining, and informative. I'm looking forward to retaining more about the machines mentioned in this book than I have about others!",0,0.7263,0.0,0.775,0.225,0.6777777777777777,POSITIVE,0.9947
24,2813771456,05/24/2019,4.0,"I really appreciate the work Clarkson put into this book, yes it's rather a small read but it contains some great facts and science.",0,0.8589,0.0,0.667,0.333,0.45,POSITIVE,0.9539
25,3130882295,01/08/2020,3.0,Bit of fun. Good light reading that you can dip into. Shame Clarkson didn't ask James May to proof read it though as it's scattered with technical inaccuracies.,0,0.4767,0.09,0.729,0.181,0.4,NEGATIVE,0.7392
26,3645124241,11/22/2020,4.0,Interesting read about historic machines.,0,0.4019,0.0,0.597,0.403,0.25,POSITIVE,0.9907
27,3403554573,06/21/2020,3.0,"If you like Jeremy's sentimentel reviews on Top Gear then you will probably like this book. It is a collection of reviews but, unlike the show, it is not limited to cars.",0,0.5992,0.0,0.796,0.204,0.3214285714285714,POSITIVE,0.997
